unesco_id,site_name,category,brief_description,ouv_statement,criteria,country,region,year_inscribed,latitude,longitude,is_endangered,is_transnational,iso_code,unesco_url
1612,The work of engineer Eladio Dieste: Church of Atlántida,Cultural,"<p>The Church of Atlántida with its belfry and underground baptistery is located in Estación Atlántida, 45 km away from Montevideo. Inspired by Italian paleo-Christian and medieval religious architecture, the modernistic Church complex, inaugurated in 1960, represents a novel utilization of exposed and reinforced brick. Built on rectangular plan of one single hall, the church features distinctive undulating walls supporting a similarly undulating roof, composed of a sequence of reinforced brick Gaussian vaults developed by Eladio Dieste (1917-2000). The cylindrical bell-tower, built in openwork exposed brick masonry, rises from the ground to the right of the main church facade, while the underground baptistery is located on the left side of the parvis, accessible from a triangular prismatic entrance and illuminated via a central oculus. The Church provides an eminent example of the remarkable formal and spatial achievements of modern architecture in Latin America during the second part of the 20th century, embodying the search for social equality with a spare use of resources, meeting structural imperatives to great aesthetic effect.</p>",,(iv),Uruguay,Latin America and the Caribbean,2021,-34.7439194444,-55.7664083333,0,0,uy,https://whc.unesco.org/en/list/1612
543,Itchan Kala,Cultural,"<p>Itchan Kala is the inner town (protected by brick walls some 10 m high) of the old Khiva oasis, which was the last resting-place of caravans before crossing the desert to Iran. Although few very old monuments still remain, it is a coherent and well-preserved example of the Muslim architecture of Central Asia. There are several outstanding structures such as the Djuma Mosque, the mausoleums and the madrasas and the two magnificent palaces built at the beginning of the 19th century by Alla-Kulli-Khan.</p>",,(iii)(iv)(v),Uzbekistan,Asia and the Pacific,1990,41.378088,60.360253,0,0,uz,https://whc.unesco.org/en/list/543
602,Historic Centre of Bukhara,Cultural,"<p>Bukhara, which is situated on the Silk Route, is more than 2,000 years old. It is the most complete example of a medieval city in Central Asia, with an urban fabric that has remained largely intact. Monuments of particular interest include the famous tomb of Ismail Samani, a masterpiece of 10th-century Muslim architecture, and a large number of 17th-century madrasas.</p>",,(ii)(iv)(vi),Uzbekistan,Asia and the Pacific,1993,39.77472,64.42861,0,0,uz,https://whc.unesco.org/en/list/602
603,Samarkand – Crossroad of Cultures,Cultural,"<p>The historic town of Samarkand is a crossroad and melting pot of the world's cultures. Founded in the 7th century B.C. as ancient Afrasiab, Samarkand had its most significant development in the Timurid period from the 14th to the 15th centuries. The major monuments include the Registan Mosque and madrasas, Bibi-Khanum Mosque, the Shakhi-Zinda compound and the Gur-Emir ensemble, as well as Ulugh-Beg's Observatory.</p>","<p><em>Criterion i </em>: The architecture and townscape of Samarkand, situated at the crossroads of ancient cultures, are masterpieces of Islamic cultural creativity.</p>
<p><em>Criterion ii </em>: Ensembles in Samarkand such as the Bibi Khanum Mosque and Registan Square played a seminal role in the development of Islamic architecture over the entire region, from the Mediterranean to the Indian subcontinent.</p>
<p><em>Criterion iv </em>: The historic town of Samarkand illustrates in its art, architecture, and urban structure the most important stages of Central Asian cultural and political history from the 13th century to the present day.</p>",(i)(ii)(iv),Uzbekistan,Asia and the Pacific,2001,39.66861,67.0,0,0,uz,https://whc.unesco.org/en/list/603
885,Historic Centre of Shakhrisyabz,Cultural,"<p>The historic centre of Shakhrisyabz contains a collection of exceptional monuments and ancient quarters which bear witness to the city's secular development, and particularly to the period of its apogee, under the rule of Amir Temur and the Temurids, in the 15th-16th century.</p>","<p><em>Criterion iii </em>: Shakhrisyabz contains many fine monuments, and in particular those from the Timurid period, which was of great cultural and political significance in medieval Central Asia.</p>
<p><em>Criterion iv</em> : The buildings of Shakhrisyabz, notably the Ak-Sarai Palace and the Tomb of Timur, are outstanding examples of a style which had a profound influence on the architecture of this region.</p>",(iii)(iv),Uzbekistan,Asia and the Pacific,2000,39.05,66.83333,1,0,uz,https://whc.unesco.org/en/list/885
1280,Chief Roi Mata’s Domain,Cultural,"<p>Chief Roi Mata’s Domain is the first site to be inscribed in Vanuatu. It consists of three early 17th century AD sites on the islands of Efate, Lelepa and Artok associated with the life and death of the last paramount chief, or Roi Mata, of what is now Central Vanuatu. The property includes Roi Mata’s residence, the site of his death and Roi Mata’s mass burial site. It is closely associated with the oral traditions surrounding the chief and the moral values he espoused. The site reflects the convergence between oral tradition and archaeology and bears witness to the persistence of Roi Mata’s social reforms and conflict resolution, still relevant to the people of the region.</p>",,(iii)(v)(vi),Vanuatu,Asia and the Pacific,2008,-17.6280694444,168.1777194444,0,0,vu,https://whc.unesco.org/en/list/1280
658,Coro and its Port,Cultural,"<p>With its earthen constructions unique to the Caribbean, Coro is the only surviving example of a rich fusion of local traditions with Spanish Mudéjar and Dutch architectural techniques. One of the first colonial towns (founded in 1527), it has some 602 historic buildings.</p>",,(iv)(v),Venezuela (Bolivarian Republic of),Latin America and the Caribbean,1993,11.409794,-69.679228,1,0,ve,https://whc.unesco.org/en/list/658
701,Canaima National Park,Natural,"<p>Canaima National Park is spread over 3 million ha in south-eastern Venezuela along the border between Guyana and Brazil. Roughly 65% of the park is covered by table mountain (tepui) formations. The tepuis constitute a unique biogeological entity and are of great geological interest. The sheer cliffs and waterfalls, including the world's highest (1,000 m), form a spectacular landscape.</p>",,(vii)(viii)(ix)(x),Venezuela (Bolivarian Republic of),Latin America and the Caribbean,1994,5.337994,-62.037883,0,0,ve,https://whc.unesco.org/en/list/701
986,Ciudad Universitaria de Caracas,Cultural,"<p>The Ciudad Universitaria de Caracas, built to the design of the architect Carlos Raúl Villanueva, between 1940 and 1960, is an outstanding example of the Modern Movement in architecture. The university campus integrates the large number of buildings and functions into a clearly articulated ensemble, including masterpieces of modern architecture and visual arts, such as the Aula Magna with the ""Clouds"" of Alexander Calder, the Olympic Stadium, and the Covered Plaza.</p>","<p><em>Criterion i </em>:The Ciudad Universitaria de Caracas is a masterpiece of modern city planning, architecture and art, created by the Venezuelan architect Carlos Raúl Villanueva and a group of distinguished avant-garde artists.</p>
<p><em>Criterion iv </em>: The Ciudad Universitaria de Caracas is an outstanding example of the coherent realization of the urban, architectural, and artistic ideals of the early 20th century. It constitutes an ingenious interpretation of the concepts and spaces of colonial traditions and an example of an open and ventilated solution, appropriate for its tropical environment.</p>",(i)(iv),Venezuela (Bolivarian Republic of),Latin America and the Caribbean,2000,10.49073,-66.89068,0,0,ve,https://whc.unesco.org/en/list/986
672,Ha Long Bay - Cat Ba Archipelago,Natural,"<p>Covering an area of 65,650 ha and including 1,133 islands and islets, Ha Long Bay - Cat Ba Archipelago is located in the Northeast of Viet Nam, within Quang Ninh Province and Hai Phong City. Comprised of a multitude of limestone islands of islets rising from the sea, in a variety of sizes and shapes and presenting picturesque, unspoiled nature, Ha Long Bay - Cat Ba Archipelago is a spectacular seascape sculpted by nature. <span>As the most extensive and best known example of marine - invaded tower karst, </span>Ha Long Bay - Cat Ba Archipelago <span>is one of the world’s mots important areas of fengcong (clusters of conical peaks) and fenglin (isolated tower features) karst. </span>Additionally, the exceptionally beautiful landscape is also dominated by the typical ecosystems.</p>",,(vii)(viii),Viet Nam,Asia and the Pacific,1994,20.8327777778,107.1611111111,0,0,vn,https://whc.unesco.org/en/list/672
678,Complex of Hué Monuments,Cultural,"<p>Established as the capital of unified Viet Nam in 1802, Hué was not only the political but also the cultural and religious centre under the Nguyen dynasty until 1945. The Perfume River winds its way through the Capital City, the Imperial City, the Forbidden Purple City and the Inner City, giving this unique feudal capital a setting of great natural beauty.</p>",,(iv),Viet Nam,Asia and the Pacific,1993,16.46944,107.57778,0,0,vn,https://whc.unesco.org/en/list/678
948,Hoi An Ancient Town,Cultural,"<p>Hoi An Ancient Town is an exceptionally well-preserved example of a South-East Asian trading port dating from the 15th to the 19th century. Its buildings and its street plan reflect the influences, both indigenous and foreign, that have combined to produce this unique heritage site.</p>","<p><em>Criterion (ii)</em> : Hoi An is an outstanding material manifestation of the fusion of cultures over time in an international commercial port.</p>
<p><em>Criterion (v)</em> : Hoi An is an exceptionally well preserved example of a traditional Asian trading port.</p>",(ii)(v),Viet Nam,Asia and the Pacific,1999,15.88333333,108.3333333,0,0,vn,https://whc.unesco.org/en/list/948
949,My Son Sanctuary,Cultural,<p>Between the 4th and 13th centuries a unique culture which owed its spiritual origins to Indian Hinduism developed on the coast of contemporary Viet Nam. This is graphically illustrated by the remains of a series of impressive tower-temples located in a dramatic site that was the religious and political capital of the Champa Kingdom for most of its existence.</p>,"<p><em>Criterion (ii)</em> : The My Son Sanctuary is an exceptional example of cultural interchange, with the introduction the Hindu architecture of the Indian sub-continent into South-East Asia.</p>
<p><em>Criterion (iii)</em> :The Champa Kingdom was an important phenomenon in the political and cultural history of South-East Asia, vividly illustrated by the ruins of My Son.</p>",(ii)(iii),Viet Nam,Asia and the Pacific,1999,15.773843,108.109169,0,0,vn,https://whc.unesco.org/en/list/949
1328,Central Sector of the Imperial Citadel of Thang Long - Hanoi,Cultural,"<p>The Thang Long Imperial Citadel was built in the 11th century by the Ly Viet Dynasty, marking the independence of the Dai Viet. It was constructed on the remains of a Chinese fortress dating from the 7th century, on drained land reclaimed from the Red River Delta in Hanoi. It was the centre of regional political power for almost 13 centuries without interruption. The Imperial Citadel buildings and the remains in the 18 Hoang Dieu Archaeological Site reflect a unique South-East Asian culture specific to the lower Red River Valley, at the crossroads between influences coming from China in the north and the ancient Kingdom of Champa in the south.</p>",,(ii)(iii)(vi),Viet Nam,Asia and the Pacific,2010,21.03752,105.838623,0,0,vn,https://whc.unesco.org/en/list/1328
1358,Citadel of the Ho Dynasty,Cultural,"<p>The 14th -century Ho Dynasty citadel, built according to the feng shui principles, testifies to the flowering of neo-Confucianism in late 14th century Viet Nam and its spread to other parts of east Asia. According to these principles it was sited in a landscape of great scenic beauty on an axis joining the Tuong Son and Don Son mountains in a plain between the Ma and Buoi rivers. The citadel buildings represent an outstanding example of a new style of south-east Asian imperial city.</p>",,(ii)(iv),Viet Nam,Asia and the Pacific,2011,20.0780555556,105.6047222222,0,0,vn,https://whc.unesco.org/en/list/1358
1438,Trang An Landscape Complex,Mixed,"<p>Situated near the southern margin of the Red River Delta, the Trang An Landscape Complex is a spectacular landscape of limestone karst peaks permeated with valleys, many of them partly submerged and surrounded by steep, almost vertical cliffs. Exploration of caves at different altitudes has revealed archaeological traces of human activity over a continuous period of more than 30,000 years. They illustrate the occupation of these mountains by seasonal hunter-gatherers and how they adapted to major climatic and environmental changes, especially the repeated inundation of the landscape by the sea after the last ice age. The story of human occupation continues through the Neolithic and Bronze Ages to the historical era. Hoa Lu, the ancient capital of Viet Nam, was strategically established here in the 10th and 11th centuries AD. The property also contains temples, pagodas, paddy-fields and small villages. </p>",,(v)(vii)(viii),Viet Nam,Asia and the Pacific,2014,20.2566666667,105.8963888889,0,0,vn,https://whc.unesco.org/en/list/1438
1732,"Yen Tu-Vinh Nghiem-Con Son, Kiep Bac Complex of Monuments and Landscapes",Cultural,"<p>The property comprises 20 sites across forested mountains, lowlands, and river valleys. Centred on the Yen Tu Mountain Range, it was home to the Tran Dynasty during the 13th and 14th centuries and the birthplace of Truc Lam Buddhism, a uniquely Vietnamese Zen tradition that shaped the Dai Viet kingdom. The complex includes pagodas, temples, shrines, and archaeological remains tied to religious and historical figures. Strategically located in geologically favourable settings, it remains a vibrant pilgrimage destination.</p>",,(iii)(vi),Viet Nam,Asia and the Pacific,2025,21.1192555556,106.5353972222,0,0,vn,https://whc.unesco.org/en/list/1732
192,Old Walled City of Shibam,Cultural,"<p>Surrounded by a fortified wall, the 16th-century city of Shibam is one of the oldest and best examples of urban planning based on the principle of vertical construction. Its impressive tower-like structures rise out of the cliff and have given the city the nickname of ‘the Manhattan of the desert’.</p>",,(iii)(iv)(v),Yemen,Arab States,1982,15.92694,48.62667,1,0,ye,https://whc.unesco.org/en/list/192
385,Old City of Sana'a,Cultural,"<p>Situated in a mountain valley at an altitude of 2,200 m, Sana’a has been inhabited for more than 2,500 years. In the 7th and 8th centuries the city became a major centre for the propagation of Islam. This religious and political heritage can be seen in the 103 mosques, 14 <em>hammams</em> and over 6,000 houses, all built before the 11th century. Sana’a’s many-storeyed tower-houses built of rammed earth (<em>pisé</em>) add to the beauty of the site.</p>",,(iv)(v)(vi),Yemen,Arab States,1986,15.35555556,44.20805556,1,0,ye,https://whc.unesco.org/en/list/385
611,Historic Town of Zabid,Cultural,"<p>Zabid's domestic and military architecture and its urban plan make it an outstanding archaeological and historical site. Besides being the capital of Yemen from the 13th to the 15th century, the city played an important role in the Arab and Muslim world for many centuries because of its Islamic university.</p>",,(ii)(iv)(vi),Yemen,Arab States,1993,14.1953333333,43.3155277778,1,0,ye,https://whc.unesco.org/en/list/611
1263,Socotra Archipelago,Natural,"<p>Socotra Archipelago, in the northwest Indian Ocean near the Gulf of Aden, is 250 km long and comprises four islands and two rocky islets which appear as a prolongation of the Horn of Africa. The site is of universal importance because of its biodiversity with rich and distinct flora and fauna: 37% of Socotra&rsquo;s 825 plant species, 90% of its reptile species and 95% of its land snail species do not occur anywhere else in the world. The site also supports globally significant populations of land and sea birds (192 bird species, 44 of which breed on the islands while 85 are regular migrants), including a number of threatened species. The marine life of Socotra is also very diverse, with 253 species of reef-building corals, 730 species of coastal fish and 300 species of crab, lobster and shrimp.</p>",,(x),Yemen,Arab States,2008,12.5,53.8333333333,0,0,ye,https://whc.unesco.org/en/list/1263
1700,"Landmarks of the Ancient Kingdom of Saba, Marib",Cultural,"<p>The Landmarks of the Ancient Kingdom of Saba, Marib, is a serial property comprising seven archaeological sites that bear witness to the rich Kingdom of Saba and its architectural, aesthetic and technological achievements from the 1st millennium BCE to the arrival of Islam around 630 CE. They bear witness to the complex centralized administration of the Kingdom when it controlled much of the incense route across the Arabian Peninsula, playing a key role in the wider network of cultural exchange fostered by trade with the Mediterranean and East Africa. Located in a semi-arid landscape of valleys, mountains and deserts, the property encompasses the remains of large urban settlements with monumental temples, ramparts and other buildings. The irrigation system of ancient Ma'rib reflects technological prowess in hydrological engineering and agriculture on a scale unparalleled in ancient South Arabia, resulting in the creation of the largest ancient man-made oasis.</p>",,(iii)(iv),Yemen,Arab States,2023,15.4268777778,45.3352277778,1,0,ye,https://whc.unesco.org/en/list/1700
302,"Mana Pools National Park, Sapi and Chewore Safari Areas",Natural,"<p>On the banks of the Zambezi, great cliffs overhang the river and the floodplains. The area is home to a remarkable concentration of wild animals, including elephants, buffalo, leopards and cheetahs. An important concentration of Nile crocodiles is also be found in the area.</p>",,(vii)(ix)(x),Zimbabwe,Africa,1984,-15.81944444,29.40805556,0,0,zw,https://whc.unesco.org/en/list/302
306,Matobo Hills,Cultural,"<p>The area exhibits a profusion of distinctive rock landforms rising above the granite shield that covers much of Zimbabwe. The large boulders provide abundant natural shelters and have been associated with human occupation from the early Stone Age right through to early historical times, and intermittently since. They also feature an outstanding collection of rock paintings. The Matobo Hills continue to provide a strong focus for the local community, which still uses shrines and sacred places closely linked to traditional, social and economic activities.</p>","<p><em>Criterion (iii)</em> : The Matobo Hills has one of the highest concentrations of rock art in Southern Africa. The rich evidence from archaeology and from the rock paintings at Matobo provide a very full picture of the lives of foraging societies in the Stone Age and the way agricultural societies came to replace them.</p>
<p><em>Criterion (v)</em> : The interaction between communities and the landscape, manifest in the rock art and also in the long standing religious traditions still associated with the rocks, are community responses to a landscape.</p>
<p><em>Criterion (vi)</em> : The Mwari religion, centred on Matoba, which may date back to the Iron Age, is the most powerful oracular tradition in southern Africa.</p>",(iii)(v)(vi),Zimbabwe,Africa,2003,-20.5,28.5,0,0,zw,https://whc.unesco.org/en/list/306
364,Great Zimbabwe National Monument,Cultural,"<p>The ruins of Great Zimbabwe – the capital of the Queen of Sheba, according to an age-old legend – are a unique testimony to the Bantu civilization of the Shona between the 11th and 15th centuries. The city, which covers an area of nearly 80 ha, was an important trading centre and was renowned from the Middle Ages onwards.</p>",,(i)(iii)(vi),Zimbabwe,Africa,1986,-20.271169952,30.9332689726,0,0,zw,https://whc.unesco.org/en/list/364
365,Khami Ruins National Monument,Cultural,"<p>Khami, which developed after the capital of Great Zimbabwe had been abandoned in the mid-16th century, is of great archaeological interest. The discovery of objects from Europe and China shows that Khami was a major centre for trade over a long period of time.</p>",,(iii)(iv),Zimbabwe,Africa,1986,-20.15833333,28.37666667,0,0,zw,https://whc.unesco.org/en/list/365
1133,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,Natural,"<p>This transnational property includes 93 component parts in 18 countries. Since the end of the last Ice Age, European Beech spread from a few isolated refuge areas in the Alps, Carpathians, Dinarides, Mediterranean and Pyrenees over a short period of a few thousand years in a process that is still ongoing. The successful expansion across a whole continent is related to the tree’s adaptability and tolerance of different climatic, geographical and physical conditions.</p>",,(ix),"Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,France,Germany,Italy,North Macedonia,Poland,Romania,Slovakia,Slovenia,Spain,Switzerland,Ukraine",Europe and North America,2007,48.9,22.1833333333,0,1,"al,at,ba,be,bg,ch,cz,de,es,fr,hr,it,mk,pl,ro,si,sk,ua",https://whc.unesco.org/en/list/1133
99,Natural and Cultural Heritage of the Ohrid region,Mixed,"<p>A superlative natural phenomenon, Lake Ohrid provides a refuge for numerous endemic species of freshwater fauna and flora dating from the Tertiary period. Situated on the shores of the lake, the town of Ohrid is one of the oldest human settlements in Europe. Built mainly between the 7th and 19th centuries, it has the oldest Slav monastery (St Pantelejmon) and more than 800 Byzantine-style icons dating from the 11th to the end of the 14th century. In the shallow waters near the shores of the lake, three sites testify to the presence of prehistoric pile dwellings, and the small Lin Peninsula is the site of the remains of an Early Christian church founded in the middle of the 6th century.</p>",,(i)(iii)(iv)(vii),"Albania,North Macedonia",Europe and North America,1979,40.9918333333,20.7041666667,0,1,"al,mk",https://whc.unesco.org/en/list/99
1321,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement",Cultural,"<p>Chosen from the work of Le Corbusier, the 17 sites comprising this transnational serial property are spread over seven countries and are a testimonial to the invention of a new architectural language that made a break with the past. They were built over a period of a half-century, in the course of what Le Corbusier described as “patient research”. The Complexe du Capitole in Chandigarh (India), the National Museum of Western Art, Tokyo (Japan), the House of Dr Curutchet in La Plata (Argentina) and the Unité d’habitation in Marseille (France) reflect the solutions that the Modern Movement sought to apply during the 20th century to the challenges of inventing new architectural techniques to respond to the needs of society. These masterpieces of creative genius also attest to the internationalization of architectural practice across the planet.</p>",,(i)(ii)(vi),"Argentina,Belgium,France,Germany,India,Japan,Switzerland","Asia and the Pacific,Europe and North America,Latin America and the Caribbean",2016,46.4684138889,6.8293361111,0,1,"ar,be,ch,de,fr,in,jp",https://whc.unesco.org/en/list/1321
1459,"Qhapaq Ñan, Andean Road System",Cultural,"<p>This site is an extensive Inca communication, trade and defence network of roads covering 30,000 km. Constructed by the Incas over several centuries and partly based on pre-Inca infrastructure, this extraordinary network through one of the world’s most extreme geographical terrains linked the snow-capped peaks of the Andes – at an altitude of more than 6,000 m – to the coast, running through hot rainforests, fertile valleys and absolute deserts. It reached its maximum expansion in the 15th century, when it spread across the length and breadth of the Andes. The Qhapac Ñan, Andean Road System includes 273 component sites spread over more than 6,000 km that were selected to highlight the social, political, architectural and engineering achievements of the network, along with its associated infrastructure for trade, accommodation and storage, as well as sites of religious significance.</p>
<p><span> </span></p>",,(ii)(iii)(iv)(vi),"Argentina,Bolivia (Plurinational State of),Chile,Colombia,Ecuador,Peru",Latin America and the Caribbean,2014,-18.25,-69.5916666667,0,1,"ar,bo,cl,co,ec,pe",https://whc.unesco.org/en/list/1459
275,"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)",Cultural,"<p>The ruins of São Miguel das Missões in Brazil, and those of San Ignacio Miní, Santa Ana, Nuestra Señora de Loreto and Santa María la Mayor in Argentina, lie at the heart of a tropical forest. They are the impressive remains of five Jesuit missions, built in the land of the Guaranis during the 17th and 18th centuries. Each is characterized by a specific layout and a different state of conservation.</p>",,(iv),"Argentina,Brazil",Latin America and the Caribbean,1983,-28.54333333,-54.26583333,0,1,"ar,br",https://whc.unesco.org/en/list/275
1613,The Great Spa Towns of Europe,Cultural,"<p>This transnational serial property comprises eleven spa towns, located in seven European countries: Baden bei Wien (Austria); Spa (Belgium); Františkovy Lázně; Karlovy Vary; Mariánské Lázně (Czechia); Vichy (France); Bad Ems; Baden-Baden; Bad Kissingen (Germany); Montecatini Terme (Italy); and City of Bath (United Kingdom). All of these towns developed around natural mineral water springs. They bear witness to the international European spa culture that developed from the early 18th century to the 1930s, leading to the emergence of grand international resorts that impacted urban typology around ensembles of spa buildings such as baths, kurhaus and kursaal (buildings and rooms dedicated to therapy), pump rooms, drinking halls, colonnades and galleries designed to harness the natural mineral water resources and to allow their practical use for bathing and drinking. Related facilities include gardens, assembly rooms, casinos, theatres, hotels and villas, as well as spa-specific support infrastructure. These ensembles are all integrated into an overall urban context that includes a carefully managed recreational and therapeutic environment in a picturesque landscape. Together, these sites embody the significant interchange of human values and developments in medicine, science and balneology.</p>",,(ii)(iii),"Austria,Belgium,Czechia,France,Germany,Italy,United Kingdom of Great Britain and Northern Ireland",Europe and North America,2021,50.4922222222,5.8669444444,0,1,"at,be,cz,de,fr,gb,it",https://whc.unesco.org/en/list/1613
1363,Prehistoric Pile Dwellings around the Alps,Cultural,"<p>This serial property of 111 small individual sites encompasses the remains of prehistoric pile-dwelling (or stilt house) settlements in and around the Alps built from around 5000 to 500 B.C. on the edges of lakes, rivers or wetlands. Excavations, only conducted in some of the sites, have yielded evidence that provides insight into life in prehistoric times during the Neolithic and Bronze Age in Alpine Europe and the way communities interacted with their environment. Fifty-six of the sites are located in Switzerland. The settlements are a unique group of exceptionally well-preserved and culturally rich archaeological sites, which constitute one of the most important sources for the study of early agrarian societies in the region.</p>",,(iv)(v),"Austria,France,Germany,Italy,Slovenia,Switzerland",Europe and North America,2011,47.2783333333,8.2075,0,1,"at,ch,de,fr,it,si",https://whc.unesco.org/en/list/1363
1608,Frontiers of the Roman Empire – The Danube Limes (Western Segment),Cultural,"<p>It covers almost 600km of the whole Roman Empire’s Danube frontier. The property formed part of the much large frontier of the Roman Empire that encircled the Mediterranean Sea. The Danube Limes (Western Segment) reflects the specificities of this part of the Roman Frontier through the selection of sites that represent key elements from roads, legionary fortresses and their associated settlements to small forts and temporary camps, and the way these structures relate to local topography. </p>",,(ii)(iii)(iv),"Austria,Germany,Slovakia",Europe and North America,2021,48.1151944444,16.8613888889,0,1,"at,de,sk",https://whc.unesco.org/en/list/1608
772,Fertö / Neusiedlersee Cultural Landscape,Cultural,"<p>The Fert&ouml;/Neusiedler Lake area has been the meeting place of different cultures for eight millennia. This is graphically demonstrated by its varied landscape, the result of an evolutionary symbiosis between human activity and the physical environment. The remarkable rural architecture of the villages surrounding the lake and several 18th- and 19th-century palaces adds to the area&rsquo;s considerable cultural interest.</p>","<p><em>Criterion (v):</em> The Fert&ouml;-Neusiedler Lake has been the meeting place of different cultures for eight millennia, and this is graphically demonstrated by its varied landscape, the result of an evolutionary and symbiotic process of human interaction with the physical environment.</p>",(v),"Austria,Hungary",Europe and North America,2001,47.71927778,16.72272222,0,1,"at,hu",https://whc.unesco.org/en/list/772
1584,Hyrcanian Forests,Natural,"<p>The Hyrcanian Forests form a unique forested massif that stretches along the Caspian Sea in Azerbaijan and Iran. The history of these broad-leaved forests dates back 25 to 50 million years, when they covered most of this Northern Temperate region. Their floristic biodiversity is remarkable with over 3,200 vascular plant species documented. To date, 180 species of birds typical of broad-leaved temperate forests and 58 mammal species have been recorded. Elements of the property comprise full ecosystems including top predators such as leopard, wolf and brown bear, and the forest has a high degree of rare and endemic tree species. The oldest trees seen here are 300-400 years old, with some possibly up to 500 years old.</p>",,(ix),"Azerbaijan,Iran (Islamic Republic of)","Asia and the Pacific,Europe and North America",2019,37.4214722222,55.7242777778,0,1,"az,ir",https://whc.unesco.org/en/list/1584
1187,Struve Geodetic Arc,Cultural,"<p>The Struve Arc is a chain of survey triangulations stretching from Hammerfest in Norway to the Black Sea, through 10 countries and over 2,820 km. These are points of a survey, carried out between 1816 and 1855 by the astronomer Friedrich Georg Wilhelm Struve, which represented the first accurate measuring of a long segment of a meridian. This helped to establish the exact size and shape of the planet and marked an important step in the development of earth sciences and topographic mapping. It is an extraordinary example of scientific collaboration among scientists from different countries, and of collaboration between monarchs for a scientific cause. The original arc consisted of 258 main triangles with 265 main station points. The listed site includes 34 of the original station points, with different markings, i.e. a drilled hole in rock, iron cross, cairns, or built obelisks.</p>","<p><em>Criterion (ii): </em>The first accurate measuring of a long segment of a meridian, helping in the establishment of the exact size and shape of the world exhibits an important step in the development of earth sciences. It is also an extraordinary example for interchange of human values in the form of scientific collaboration among scientists from different countries. It is at the same time an example for collaboration between monarchs of different powers, for a scientific cause.</p>
<p><em>Criterion (iv): </em>The Struve Geodetic Arc is undoubtedly an outstanding example of technological ensemble – presenting the triangulation points of the measuring of the meridian, being the non movable and non tangible part of the measuring technology.</p>
<p><em>Criterion (vi): </em>The measuring of the arc and its results are directly associated with men wondering about his world, its shape and size. It is linked with Sir Isaac Newton's theory that the world is not an exact sphere.</p>",(ii)(iv)(vi),"Belarus,Estonia,Finland,Latvia,Lithuania,Norway,Republic of Moldova,Russian Federation,Sweden,Ukraine",Europe and North America,2005,59.0577777778,26.3377777777,0,1,"by,ee,fi,lt,lv,md,no,ru,se,ua",https://whc.unesco.org/en/list/1187
33,Białowieża Forest,Natural,"<p>The Białowieża Forest World Heritage site, on the border between Poland and Belarus, is an immense range of primary forest including both conifers and broadleaved trees covering a total area of 141,885 hectares. Situated on the watershed of the Baltic Sea and Black Sea, this transboundary property is exceptional for the opportunities it offers for biodiversity conservation. It is home to the largest population of the property’s iconic species, the European bison.</p>",,(ix)(x),"Belarus,Poland",Europe and North America,1979,52.7275,23.9811111111,0,1,"by,pl",https://whc.unesco.org/en/list/33
943,Belfries of Belgium and France,Cultural,"<p>Twenty-three belfries in the north of France and the belfry of Gembloux in Belgium were inscribed in 2005, as an extension to the 32 Belgian belfries inscribed in 1999 as Belfries of Flanders and Wallonia. Built between the 11th and 17th centuries, they showcase the Roman, Gothic, Renaissance and Baroque styles of architecture. They are highly significant tokens of the winning of civil liberties. While Italian, German and English towns mainly opted to build town halls, in part of north-western Europe, greater emphasis was placed on building belfries. Compared with the keep (symbol of the seigneurs) and the bell-tower (symbol of the Church), the belfry, the third tower in the urban landscape, symbolizes the power of the aldermen. Over the centuries, they came to represent the influence and wealth of the towns.</p>",,(ii)(iv),"Belgium,France",Europe and North America,1999,50.17444,3.23139,0,1,"be,fr",https://whc.unesco.org/en/list/943
1567,Funerary and memory sites of the First World War (Western Front),Cultural,"All along the Western Front of the First World War, which stretched for some 700 km from the North Sea to the Franco-Swiss border, a series of 139 funerary and memorial sites bear witness to the common desire of the various parties involved in the conflict to honour their children who fell in battle. This objective takes the form of individual graves and/or memorials listing the names of the missing. Places dedicated to meditation, remembrance and tributes are specially created. Beyond the diversity in size, location and design, there is a clear desire to create spaces that are worthy of the sacrifice made. This is reflected in the choice of noble materials, as well as in calls for renowned architects, botanists, landscape architects and artists to design sites of exceptional architectural, artistic and landscape quality. These sites are visited daily by pilgrims, individual visitors, official delegations, school groups, local community representatives and descendants. They bear witness to funerary and memorial practices that are still relevant today, as remains discovered by chance or during archaeological excavations are still buried there with all honours. These commemorative sites represent a heritage that almost literally belongs to the whole world, spreading a message of reconciliation that is still very topical.",,(iii)(iv)(vi),"Belgium,France",Europe and North America,2023,,,0,1,"be,fr",https://whc.unesco.org/en/list/1567
