unesco_id,site_name,category,region,country,latitude,longitude,brief_description,ouv_statement,criteria,confidence_v2,score_v2,stone_count_v2,stone_types_found_v2,stone_geological_class_v2,named_trade_stones_v2,decorative_minerals_v2,construction_terms_v2,architectural_elements_v2,matched_title_terms_v2,matched_categories_v2,unesco_url,is_general_building
1412,Red Bay Basque Whaling Station,Cultural,Europe and North America,Canada,,,"Red Bay, established by Basque mariners in the 16th century at the north-eastern tip of Canada on the shore of the Strait of Belle Isle is an archaeological site that provides the earliest, most complete and best preserved testimony of the European whaling tradition. Gran Baya, as it was called by those who founded the station in 1530s, was used as a base for coastal hunting, butchering, rendering of whale fat by heading to produce oil and storage. It became a major source of whale oil which was shipped to Europe where it was used for lighting. The site, which was used in the summer months, includes remains of rendering ovens, cooperages, wharves, temporary living quarters and a cemetery, together with underwater remains of vessels and whale bone deposits. The station was used for some 70 years, before the local whale population was depleted.",,(iii)(iv),LOW,3,0,,,,,,base,,Criterion_iv,https://whc.unesco.org/en/list/1412,True
1768,The Medinas of the Historic Sultanates of the Comoros,Cultural,Africa,Comoros,,,"The serial property is composed of six historic towns which developed from urban nuclei that emerged around at least the 11th century and evolved into city-states around the 14th-15th century. They eventually became the principal urban centres of the sultanates established on the islands of the archipelago of Comoros. With a common hierarchical system of social organisation, based on matrilineal and matrilocal customs, age-group systems, and patrilineal Islamic traditions still alive today, the property showcases insular urban forms and architectural expressions that resulted from cultural exchanges related to migration and Indian Ocean trade networks, embedded in the local social, geographical, and environmental context.",,(iii)(iv),LOW,3,0,,,,,,base,,Criterion_iv,https://whc.unesco.org/en/list/1768,True
285,"Port, Fortresses and Group of Monuments, Cartagena",Cultural,Latin America and the Caribbean,Colombia,,,"Situated in a bay in the Caribbean Sea, Cartagena has the most extensive fortifications in South America. A system of zones divides the city into three neighbourhoods: San Pedro, with the cathedral and many Andalusian-style palaces; San Diego, where merchants and the middle class lived; and Gethsemani, the 'popular quarter'.",,(iv)(vi),LOW,3,0,,,,,,cathedral; palace,,Criterion_iv,https://whc.unesco.org/en/list/285,True
1714,Beijing Central Axis: A Building Ensemble Exhibiting the Ideal Order of the Chinese Capital,Cultural,Asia and the Pacific,China,,,"Running north to south through the heart of historical Beijing, the Central Axis consists of former imperial palaces and gardens, sacrificial structures, and ceremonial and public buildings. Together they bear testimony to the evolution of the city and exhibits evidence of the imperial dynastic system and urban planning traditions of China. The location, layout, urban pattern, roads and design showcase the ideal capital city as prescribed in the Kaogongji, an ancient text known as the Book of Diverse Crafts. The area, between two parallel rivers, has been settled for about 3,000 years, but the Central Axis itself originated during the Yuan Dynasty (1271-1368) that established its capital, Dadu, in the northern part. The property also features later historical structures built during the Ming Dynasty (1368-1644) and improved during the Qing Dynasty (1636-1912).",,(iii)(iv),LOW,3,0,,,,,capital,capital; palace,,Criterion_iv,https://whc.unesco.org/en/list/1714,True
1592,Archaeological Ruins of Liangzhu City,Cultural,Asia and the Pacific,China,,,"Located in the Yangtze River Basin on the south-eastern coast of the country, the archaeological ruins of Liangzhu (about 3,300-2,300 BCE) reveal an early regional state with a unified belief system based on rice cultivation in Late Neolithic China. The property is composed of four areas – the Area of Yaoshan Site, the Area of High-dam at the Mouth of the Valley, the Area of Low-dam on the Plain and the Area of City Site. These ruins are an outstanding example of early urban civilization expressed in earthen monuments, urban planning, a water conservation system and a social hierarchy expressed in differentiated burials in cemeteries within the property.",,(iii)(iv),LOW,3,0,,,,,,base,,Criterion_iv,https://whc.unesco.org/en/list/1592,True
959,Historic Quarter of the Seaport City of Valparaíso,Cultural,Latin America and the Caribbean,Chile,,,"The colonial city of Valpara&iacute;so presents an excellent example of late 19th-century urban and architectural development in Latin America. In its natural amphitheatre-like setting, the city is characterized by a vernacular urban fabric adapted to the hillsides that are dotted with a great variety of church spires. It contrasts with the geometrical layout utilized in the plain. The city has well preserved its interesting early industrial infrastructures, such as the numerous &lsquo;elevators&rsquo; on the steep hillsides.","Criterion iii: Valpara&iacute;so is an exceptional testimony to the early phase of globalisation in the late 19th century, when it became the leading merchant port on the sea routes of the Pacific coast of South America.",(iii),LOW,3,0,,,,,,amphitheatre; church; spire,,OUV_ArchElements,https://whc.unesco.org/en/list/959,True
1214,Sewell Mining Town,Cultural,Latin America and the Caribbean,Chile,,,"Situated at 2,000 m in the Andes, 60 km to the east of Rancagua, in an environment marked by extremes of climate, Sewell Mining Town was built by the Braden Copper company in 1905 to house workers at what was to become the world’s largest underground copper mine, El Teniente. It is an outstanding example of the company towns that were born in many remote parts of the world from the fusion of local labour and resources from an industrialized nation, to mine and process high-value natural resources. The town was built on a terrain too steep for wheeled vehicles around a large central staircase rising from the railway station. Along its route formal squares of irregular shape with ornamental trees and plants constituted the main public spaces or squares of the town. The buildings lining the streets are timber, often painted in vivid green, yellow, red and blue. At its peak Sewell numbered 15,000 inhabitants, but was largely abandoned in the 1970s.",,(ii),LOW,3,0,,,,,,staircase,,Criterion_ii; OUV_Materials,https://whc.unesco.org/en/list/1214,True
1003,Longmen Grottoes,Cultural,Asia and the Pacific,China,,,"The grottoes and niches of Longmen contain the largest and most impressive collection of Chinese art of the late Northern Wei and Tang Dynasties (316-907). These works, entirely devoted to the Buddhist religion, represent the high point of Chinese stone carving.","Criterion (i): The sculptures of the Longmen Grottoes are an outstanding manifestation of human artistic creativity.
Criterion (ii): The Longmen Grottoes illustrate the perfection of a long-established art form which was to play a highly significant role in the cultural evolution of this region of Asia.
Criterion (iii): The high cultural level and sophisticated society of Tang Dynasty China is encapsulated in the exceptional stone carvings of the Longmen Grottoes.",(i)(ii)(iii),LOW,3,0,,,,,stone carving,,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/1003,True
1002,Ancient Villages in Southern Anhui – Xidi and Hongcun,Cultural,Asia and the Pacific,China,,,"The two traditional villages of Xidi and Hongcun preserve to a remarkable extent the appearance of non-urban settlements of a type that largely disappeared or was transformed during the last century. Their street plan, their architecture and decoration, and the integration of houses with comprehensive water systems are unique surviving examples.","Criterion (iii): The villages of Xidi and Hongcun are graphic illustrations of a type of human settlement created during a feudal period and based on a prosperous trading economy.
Criterion (iv): In their buildings and their street patterns, the two villages of southern Anhui reflect the socio-economic structure of a long-lived settled period of Chinese history.
Criterion (v): The traditional non-urban settlements of China, which have to a very large extent disappeared during the past century, are exceptionally well preserved in the villages of Xidi and Hongcun.",(iii)(iv)(v),LOW,3,0,,,,,,base,,Criterion_iv,https://whc.unesco.org/en/list/1002,True
705,Ancient Building Complex in the Wudang Mountains,Cultural,Asia and the Pacific,China,,,"The palaces and temples which form the nucleus of this group of secular and religious buildings exemplify the architectural and artistic achievements of China's Yuan, Ming and Qing dynasties. Situated in the scenic valleys and on the slopes of the Wudang mountains in Hubei Province, the site, which was built as an organized complex during the Ming dynasty (14th&ndash;17th centuries), contains Taoist buildings from as early as the 7th century. It represents the highest standards of Chinese art and architecture over a period of nearly 1,000 years.",,(i)(ii)(vi),LOW,3,0,,,,,,palace; temple,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/705,True
300,Historic District of Old Québec,Cultural,Europe and North America,Canada,,,"Québec was founded by the French explorer Champlain in the early 17th century. It is the only North American city to have preserved its ramparts, together with the numerous bastions, gates and defensive works which still surround Old Québec. The Upper Town, built on the cliff, has remained the religious and administrative centre, with its churches, convents and other monuments like the Dauphine Redoubt, the Citadel and Château Frontenac. Together with the Lower Town and its ancient districts, it forms an urban ensemble which is one of the best examples of a fortified colonial city.",,(iv)(vi),LOW,3,0,,,,,,church; gate,,Criterion_iv,https://whc.unesco.org/en/list/300,True
1465,"Champagne Hillsides, Houses and Cellars",Cultural,Europe and North America,France,,,"The property encompasses sites where the method of producing sparkling wines was developed on the principle of secondary fermentation in the bottle since the early 17th century to its early industrialization in the 19th century. The property is made up of three distinct ensembles: the historic vineyards of Hautvillers, Aÿ and Mareuil-sur-Aÿ, Saint-Nicaise Hill in Reims, and the Avenue de Champagne and Fort Chabrol in Epernay. These three components – the supply basin formed by the historic hillsides, the production sites (with their underground cellars) and the sales and distribution centres (the Champagne Houses) - illustrate the entire champagne production process. The property bears clear testimony to the development of a very specialized artisan activity that has become an agro-industrial enterprise.",,(iii)(iv)(vi),LOW,3,0,,,,,,fort,,Criterion_iv,https://whc.unesco.org/en/list/1465,True
83,Palace and Park of Versailles,Cultural,Europe and North America,France,,,"The Palace of Versailles was the principal residence of the French kings from the time of Louis XIV to Louis XVI. Embellished by several generations of architects, sculptors, decorators and landscape architects, it provided Europe with a model of the ideal royal residence for over a century.",,(i)(ii)(vi),LOW,3,0,,,,,,palace,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/83,True
163,"Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange",Cultural,Europe and North America,France,,,"Situated in the Rhone valley, the ancient theatre of Orange, with its 103-m-long facade, is one of the best preserved of all the great Roman theatres. Built between A.D. 10 and 25, the Roman arch is one of the most beautiful and interesting surviving examples of a provincial triumphal arch from the reign of Augustus. It is decorated with low reliefs commemorating the establishment of the Pax Romana.",,(iii)(vi),LOW,3,0,,,,,,arch; facade; theatre,,OUV_ArchElements,https://whc.unesco.org/en/list/163,True
932,Jurisdiction of Saint-Emilion,Cultural,Europe and North America,France,,,"Viticulture was introduced to this fertile region of Aquitaine by the Romans, and intensified in the Middle Ages. The Saint-Emilion area benefited from its location on the pilgrimage route to Santiago de Compostela and many churches, monasteries and hospices were built there from the 11th century onwards. It was granted the special status of a 'jurisdiction' during the period of English rule in the 12th century. It is an exceptional landscape devoted entirely to wine-growing, with many fine historic monuments in its towns and villages.","Criterion (iii): The Jurisdiction of Saint-Emilion is an outstanding example of an historic vineyard landscape that has survived intact and in activity to the present day.
Criterion (iv): The intensive cultivation of grapes for wine production in a precisely defined region and the resulting landscape is illustrated in an exceptional way by the historic Jurisdiction of Saint-Emilion.",(iii)(iv),LOW,3,0,,,,,,church; monastery,,Criterion_iv,https://whc.unesco.org/en/list/932,True
582,Old Rauma,Cultural,Europe and North America,Finland,,,"Situated on the Gulf of Botnia, Rauma is one of the oldest harbours in Finland. Built around a Franciscan monastery, where the mid-15th-century Holy Cross Church still stands, it is an outstanding example of an old Nordic city constructed in wood. Although ravaged by fire in the late 17th century, it has preserved its ancient vernacular architectural heritage.",,(iv)(v),LOW,3,0,,,,,,church; monastery,,Criterion_iv,https://whc.unesco.org/en/list/582,True
584,Petäjävesi Old Church,Cultural,Europe and North America,Finland,,,"Petäjävesi Old Church, in central Finland, was built of logs between 1763 and 1765. This Lutheran country church is a typical example of an architectural tradition that is unique to eastern Scandinavia. It combines the Renaissance conception of a centrally planned church with older forms deriving from Gothic groin vaults.",,(iv),LOW,3,0,,,,,,church; vault,,Criterion_iv,https://whc.unesco.org/en/list/584,True
1660,Viking-Age Ring Fortresses,Cultural,Europe and North America,Denmark,,,"These five archaeological sites comprise a system of monumental ring-shaped Viking-Age fortresses sharing a uniform geometric design. Constructed between about 970 and 980 CE, the fortresses at Aggersborg, Fyrkat, Nonnebakken, Trelleborg and Borgring were positioned strategically near important land and sea routes, and each made use of the natural topography of their surrounding landscape for defensive purposes. They are an emblematic demonstration of the centralized power of the Jelling Dynasty, and a testimony to the socio-political transformations that the Danish realm underwent in the late 10th century.",,(iii)(iv),LOW,3,0,,,,,,fortress,,Criterion_iv,https://whc.unesco.org/en/list/1660,True
216,Rila Monastery,Cultural,Europe and North America,Bulgaria,,,"Rila Monastery was founded in the 10th century by St John of Rila, a hermit canonized by the Orthodox Church. His ascetic dwelling and tomb became a holy site and were transformed into a monastic complex which played an important role in the spiritual and social life of medieval Bulgaria. Destroyed by fire at the beginning of the 19th century, the complex was rebuilt between 1834 and 1862. A characteristic example of the Bulgarian Renaissance (18th–19th centuries), the monument symbolizes the awareness of a Slavic cultural identity following centuries of occupation.",,(vi),LOW,3,0,,,,,,church; monastery; tomb,,OUV_ArchElements,https://whc.unesco.org/en/list/216,True
690,Pilgrimage Church of St John of Nepomuk at Zelená Hora,Cultural,Europe and North America,Czechia,,,"This pilgrimage church, built in honour of St John of Nepomuk, stands at Zelená Hora, not far from Ždár nad Sázavou in Moravia. Constructed at the beginning of the 18th century on a star-shaped plan, it is the most unusual work by the great architect Jan Blazej Santini, whose highly original style falls between neo-Gothic and Baroque.",,(iv),LOW,3,0,,,,,,church,,Criterion_iv,https://whc.unesco.org/en/list/690,True
617,Historic Centre of Český Krumlov,Cultural,Europe and North America,Czechia,,,"Situated on the banks of the Vltava river, the town was built around a 13th-century castle with Gothic, Renaissance and Baroque elements. It is an outstanding example of a small central European medieval town whose architectural heritage has remained intact thanks to its peaceful evolution over more than five centuries.",,(iv),LOW,3,0,,,,,,castle,,Criterion_iv,https://whc.unesco.org/en/list/617,True
79,Paphos,Cultural,Europe and North America,Cyprus,,,"Paphos has been inhabited since the Neolithic period. It was a centre of the cult of Aphrodite and of pre-Hellenic fertility deities. Aphrodite's legendary birthplace was on this island, where her temple was erected by the Myceneans in the 12th century B.C. The remains of villas, palaces, theatres, fortresses and tombs mean that the site is of exceptional architectural and historic value. The mosaics of Nea Paphos are among the most beautiful in the world.",,(iii)(vi),LOW,3,0,,,,,,fortress; palace; temple; theatre; tomb,,OUV_ArchElements,https://whc.unesco.org/en/list/79,True
978,Old Town of Corfu,Cultural,Europe and North America,Greece,,,"The Old Town of Corfu, on the Island of Corfu off the western coasts of Albania and Greece, is located in a strategic position at the entrance of the Adriatic Sea, and has its roots in the 8th century BC. The three forts of the town, designed by renowned Venetian engineers, were used for four centuries to defend the maritime trading interests of the Republic of Venice against the Ottoman Empire. In the course of time, the forts were repaired and partly rebuilt several times, more recently under British rule in the 19th century. The mainly neoclassical housing stock of the Old Town is partly from the Venetian period, partly of later construction, notably the 19th century. As a fortified Mediterranean port, Corfu&rsquo;s urban and port ensemble is notable for its high level of integrity and authenticity.",,(iv),LOW,3,0,,,,,,fort,,Criterion_iv,https://whc.unesco.org/en/list/978,True
1437,Erbil Citadel,Cultural,Arab States,Iraq,,,"Erbil Citadel is a fortified settlement on top of an imposing ovoid-shaped tell (a hill created by many generations of people living and rebuilding on the same spot) in the Kurdistan region, Erbil Governorate. A continuous wall of tall 19th-century façades still conveys the visual impression of an impregnable fortress, dominating the city of Erbil. The citadel features a peculiar fan-like pattern dating back to Erbil’s late Ottoman phase. Written and iconographic historical records document the antiquity of settlement on the site – Erbil corresponds to ancient Arbela, an important Assyrian political and religious centre – while archaeological finds and investigations suggest that the mound conceals the levels and remains of previous settlements.",,(iv),LOW,3,0,,,,,,fortress; wall,,Criterion_iv,https://whc.unesco.org/en/list/1437,True
208,Cultural Landscape and Archaeological Remains of the Bamiyan Valley,Cultural,Asia and the Pacific,Afghanistan,,,"The cultural landscape and archaeological remains of the Bamiyan Valley represent the artistic and religious developments which from the 1st to the 13th centuries characterized ancient Bakhtria, integrating various cultural influences into the Gandhara school of Buddhist art. The area contains numerous Buddhist monastic ensembles and sanctuaries, as well as fortified edifices from the Islamic period. The site is also testimony to the tragic destruction by the Taliban of the two standing Buddha statues, which shook the world in March 2001.","Criterion (i): The Buddha statues and the cave art in Bamiyan Valley are an outstanding representation of the Gandharan school in Buddhist art in the Central Asian region.
Criterion (ii) : The artistic and architectural remains of Bamiyan Valley, and an important Buddhist centre on the Silk Road, are an exceptional testimony to the interchange of Indian, Hellenistic, Roman, Sasanian influences as the basis for the development of a particular artistic expression in the Gandharan school. To this can be added the Islamic influence in a later period.
Criterion (iii): The Bamiyan Valley bears an exceptional testimony to a cultural tradition in the Central Asian region, which has disappeared.
Criterion (iv): The Bamiyan Valley is an outstanding example of a cultural landscape which illustrates a significant period in Buddhism.
Criterion (vi): The Bamiyan Valley is the most monumental expression of the western Buddhism. It was an important centre of pilgrimage over many centuries. Due to their symbolic values, the monuments have suffered at different times of their existence, including the deliberate destruction in 2001, which shook the whole world.",(i)(ii)(iii)(iv)(vi),LOW,3,0,,,,,,sanctuary,,Criterion_iv; Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/208,True
829,"Archaeological Areas of Pompei, Herculaneum and Torre Annunziata",Cultural,Europe and North America,Italy,,,"When Vesuvius erupted on 24 August AD 79, it engulfed the two flourishing Roman towns of Pompei and Herculaneum, as well as the many wealthy villas in the area. These have been progressively excavated and made accessible to the public since the mid-18th century. The vast expanse of the commercial town of Pompei contrasts with the smaller but better-preserved remains of the holiday resort of Herculaneum, while the superb wall paintings of the Villa Oplontis at Torre Annunziata give a vivid impression of the opulent lifestyle enjoyed by the wealthier citizens of the Early Roman Empire.","The Committee decided to inscribe this property on the basis of criteria (iii), (iv) and (v), considering that the impressive remains of the towns of Pompei and Herculaneum and their associated villas, buried by the eruption of Vesuvius in AD 79, provide a complete and vivid picture of society and daily life at a specific moment in the past that is without parallel anywhere in the world.",(iii)(iv)(v),LOW,3,0,,,,,,wall,,Criterion_iv,https://whc.unesco.org/en/list/829,True
398,Castel del Monte,Cultural,Europe and North America,Italy,,,"When the Emperor Frederick II built this castle near Bari in the 13th century, he imbued it with symbolic significance, as reflected in the location, the mathematical and astronomical precision of the layout and the perfectly regular shape. A unique piece of medieval military architecture, Castel del Monte is a successful blend of elements from classical antiquity, the Islamic Orient and north European Cistercian Gothic.","The Committee decided to inscribe the nominated property on the basis of cultural criteria (i), (ii) and (iii) considering that the site is of outstanding universal value in its formal perfection and its harmonious blending of cultural elements from northern Europe, the Muslim world, and classical antiquity. Castel del Monte is a unique masterpiece of medieval military architecture, reflecting the humanism of its founder, Frederick II of Hohenstaufen.",(i)(ii)(iii),LOW,3,0,,,,,,castle,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/398,True
1040,Masada,Cultural,Europe and North America,Israel,,,"Masada is a rugged natural fortress, of majestic beauty, in the Judaean Desert overlooking the Dead Sea. It is a symbol of the ancient kingdom of Israel, its violent destruction and the last stand of Jewish patriots in the face of the Roman army, in 73 A.D. It was built as a palace complex, in the classic style of the early Roman Empire, by Herod the Great, King of Judaea, (reigned 37 – 4 B.C.). The camps, fortifications and attack ramp that encircle the monument constitute the most complete Roman siege works surviving to the present day.","Criterion (iii): Masada is a symbol of the ancient Jewish kingdom of Israel, of its violent destruction in the later 1st century CE, and of the subsequent Diaspora.
Criterion (iv): The palace of Herod the Great at Masada is an outstanding example of a luxurious villa of the Early Roman Empire, whilst the camps and other fortifications that encircle the monument constitute the finest and most complete Roman siege works to have survived to the present day.
Criterion (vi): The tragic events during the last days of the Jewish refugees who occupied the fortress and palace of Masada make it a symbol both of Jewish cultural identity and, more universally, of the continuing human struggle between oppression and liberty.",(iii)(iv)(vi),LOW,3,0,,,,,,fortress; palace,,Criterion_iv,https://whc.unesco.org/en/list/1040,True
866,Prehistoric Rock Art Sites in the Côa Valley and Siega Verde,Cultural,Europe and North America,"Portugal,Spain",,,"The two Prehistoric Rock Art Sites in the Côa Valley (Portugal) and Siega Verde (Spain) are located on the banks of the rivers Agueda and Côa, tributaries of the river Douro, documenting continuous human occupation from the end of the Paleolithic Age. Hundreds of panels with thousands of animal figures (5,000 in Foz Côa and around 440 in Siega Verde) were carved over several millennia, representing the most remarkable open-air ensemble of Paleolithic art on the Iberian Peninsula.
Côa Valley and Siega Verde provide the best illustration of the iconographic themes and organization of Paleolithic rock art, using the same modes of expression in caves and in the open air, thus contributing to a greater understanding of this artistic phenomenon. Together they form a unique site of the prehistoric era, rich in material evidence of Upper Paleolithic occupation.",,(i)(iii),HIGH,3,0,,,,,,,rock,Criterion_i; Title_Stone_Keyword,https://whc.unesco.org/en/list/866,True
1468,Moravian Church Settlements,Cultural,Europe and North America,"Denmark,Germany,United Kingdom of Great Britain and Northern Ireland,United States of America",,,"This transnational serial property comprises four congregational settlements in four countries representing the transnational scope and consistency of the international Moravian community as a global network of the Moravian Church: Christiansfeld (Denmark), Herrnhut (Germany), Gracehill (United Kingdom of Great Britain and Northern Ireland) and Bethlehem (United States of America). These settlements were established according to overarching planning principles that reflected the ideals of the Moravian Church, as expressed in their plans and democratic organisation. Each architectural ensemble bears witness to the Moravian Church’s vision of a unified, coherent urban design, inspired by the concept of an “ideal city” developed by the Church during its formative phase in the 18th and beginning of the 19th enturies. Distinctive Moravian buildings include a particular type of Gemeinhaus (congregation building), church, choir houses, as well as a nearby God’s Acre (cemetery). Each settlement has its own architectural character based on an original Moravian Church Civic Baroque style but adapted to local conditions. Present today in each component part is an active congregation whose continuation of traditions forms a living Moravian heritage.",,(iii)(iv),LOW,3,0,,,,,,base; church,,Criterion_iv,https://whc.unesco.org/en/list/1468,True
712,City of Vicenza and the Palladian Villas of the Veneto,Cultural,Europe and North America,Italy,,,"Founded in the 2nd century B.C. in northern Italy, Vicenza prospered under Venetian rule from the early 15th to the end of the 18th century. The work of Andrea Palladio (1508–80), based on a detailed study of classical Roman architecture, gives the city its unique appearance. Palladio's urban buildings, as well as his villas, scattered throughout the Veneto region, had a decisive influence on the development of architecture. His work inspired a distinct architectural style known as Palladian, which spread to England and other European countries, and also to North America.",,(i)(ii),LOW,3,0,,,,,,base,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/712,True
734,Historic Villages of Shirakawa-go and Gokayama,Cultural,Asia and the Pacific,Japan,,,"Located in a mountainous region that was cut off from the rest of the world for a long period of time, these villages with their Gassho-style houses subsisted on the cultivation of mulberry trees and the rearing of silkworms. The large houses with their steeply pitched thatched roofs are the only examples of their kind in Japan. Despite economic upheavals, the villages of Ogimachi, Ainokura and Suganuma are outstanding examples of a traditional way of life perfectly adapted to the environment and people's social and economic circumstances.",,(iv)(v),LOW,3,0,,,,,,roof,,Criterion_iv,https://whc.unesco.org/en/list/734,True
1595,The Archaeological Ensemble of 17th Century Port Royal,Cultural,Latin America and the Caribbean,Jamaica,,,"The town of Port Royal is located at the mouth of Kingston Harbour in southeastern Jamaica. It was a major 17th-century English port city. A devastating earthquake in 1692 submerged much of the town under water and sand. Today, its terrestrial and underwater remains offer rare insights into urban colonial life. Once a key hub for transatlantic trade—including the trade of enslaved Africans—Port Royal featured a deep-water port and six defensive forts, some now submerged. Archaeological evidence reveals a well-preserved layout of residential, religious, and administrative buildings, serving as a distinctive marker of British colonial presence in the Caribbean.",,(iv)(vi),LOW,3,0,,,,,,fort,,Criterion_iv,https://whc.unesco.org/en/list/1595,True
832,Villa Romana del Casale,Cultural,Europe and North America,Italy,,,"Roman exploitation of the countryside is symbolized by the Villa Romana del Casale (in Sicily), the centre of the large estate upon which the rural economy of the Western Empire was based. The villa is one of the most luxurious of its kind. It is especially noteworthy for the richness and quality of the mosaics which decorate almost every room; they are the finest mosaics in situ anywhere in the Roman world.","The Committee decided to inscribe this property on the basis of criteria (i), (ii) and (iii), considering that the Villa del Casale at Piazza Armerina is the supreme example of a luxury Roman villa, which graphically illustrates the predominant social and economic structure of its age. The mosaics that decorate it are exceptional for their artistic quality and invention as well as their extent.",(i)(ii)(iii),LOW,3,0,,,,,,base,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/832,True
825,Archaeological Area and the Patriarchal Basilica of Aquileia,Cultural,Europe and North America,Italy,,,"Aquileia (in Friuli-Venezia Giulia), one of the largest and wealthiest cities of the Early Roman Empire, was destroyed by Attila in the mid-5th century. Most of it still lies unexcavated beneath the fields, and as such it constitutes the greatest archaeological reserve of its kind. The patriarchal basilica, an outstanding building with an exceptional mosaic pavement, played a key role in the evangelization of a large region of central Europe.","Criterion iii: Aquileia was one of the largest and most wealthy cities of the Early Roman Empire. Criterion iv: By virtue of the fact that most of ancient Aquileia survives intact and unexcavated, it is the most complete example of an Early Roman city in the Mediterranean world. Criterion vi: The Patriarchal Basilican Complex in Aquileia played a decisive role in the spread of Christianity into central Europe in the early Middle Ages.",(iii)(iv)(vi),LOW,3,0,,,,,,basilica,,Criterion_iv,https://whc.unesco.org/en/list/825,True
278,Babylon,Cultural,Arab States,Iraq,,,"Situated 85 km south of Baghdad, the property includes the ruins of the city which, between 626 and 539 BCE, was the capital of the Neo-Babylonian Empire. It includes villages and agricultural areas surrounding the ancient city. Its remains, outer and inner city walls, gates, palaces and temples, are a unique testimony to one of the most influential empires of the ancient world. Seat of successive empires, under rulers such as Hammurabi and Nebuchadnezzar, Babylon represents the expression of the creativity of the Neo-Babylonian Empire at its height. The city's association with one of the seven wonders of the ancient world—the Hanging Gardens—has also inspired artistic, popular and religious culture on a global scale.",,(iii)(vi),LOW,3,0,,,,,capital,capital; gate; palace; temple; wall,,OUV_ArchElements,https://whc.unesco.org/en/list/278,True
842,"Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula",Cultural,Europe and North America,Italy,,,"The Cilento is an outstanding cultural landscape. The dramatic groups of sanctuaries and settlements along its three east–west mountain ridges vividly portray the area's historical evolution: it was a major route not only for trade, but also for cultural and political interaction during the prehistoric and medieval periods. The Cilento was also the boundary between the Greek colonies of Magna Graecia and the indigenous Etruscan and Lucanian peoples. The remains of two major cities from classical times, Paestum and Velia, are found there.","Criterion (iii): During the prehistoric period, and again in the Middle Ages, the Cilento region served as a key route for cultural, political, and commercial communications in an exceptional manner, utilizing the crests of the mountain chains running east-west and thereby creating a cultural landscape of outstanding significance and quality.
Criterion (iv): In two key episodes in the development of human societies in the Mediterranean region, the Cilento area provided the only viable means of communication between the Adriatic and the Tyrrhenian seas, in the central Mediterranean region, and this is vividly illustrated by the relict cultural landscape of today.",(iii)(iv),LOW,3,0,,,,,,sanctuary,,Criterion_iv,https://whc.unesco.org/en/list/842,True
1450,Thimlich Ohinga Archaeological Site,Cultural,Africa,Kenya,,,"Situated north-west of the town of Migori, in the Lake Victoria region, this dry-stone walled settlement was probably built in the 16th century CE. The Ohinga (i.e. settlement) seems to have served as a fort for communities and livestock, but also defined social entities and relationships linked to lineage. Thimlich Ohinga is the largest and best preserved of these traditional enclosures. It is an exceptional example of the tradition of massive dry-stone walled enclosures, typical of the first pastoral communities in the Lake Victoria Basin, which persisted from the 16th to the mid-20th century.",,(iii)(iv)(v),LOW,3,0,,,,,dry stone,fort,,Criterion_iv,https://whc.unesco.org/en/list/1450,True
1593,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,Cultural,Asia and the Pacific,Japan,,,"Located on a plateau above the Osaka Plain, this property includes 49 kofun (“old mounds” in Japanese). These tombs were for members of the elite. These kofun have been selected from among a total of 160,000 in Japan and form the richest material representation of the Kofun period, from the 3rd to the 6th century CE. They demonstrate the differences in social classes of that period and show evidence of a highly sophisticated funerary system. Burial mounds of significant variations in size, kofun take the geometrically elaborate design forms of keyhole, scallop, square or circle. They were decorated with paving stones and clay figures. The kofun demonstrate exceptional technical achievements of earthen constructions.",,(iii)(iv),LOW,3,0,,,,,,tomb,,Criterion_iv,https://whc.unesco.org/en/list/1593,True
93,Church and Dominican Convent of Santa Maria delle Grazie with “The Last Supper” by Leonardo da Vinci,Cultural,Europe and North America,Italy,,,"The refectory of the Convent of Santa Maria delle Grazie forms an integral part of this architectural complex, begun in Milan in 1463 and reworked at the end of the 15th century by Bramante. On the north wall is The Last Supper, the unrivalled masterpiece painted between 1495 and 1497 by Leonardo da Vinci, whose work was to herald a new era in the history of art.",,(i)(ii),LOW,3,0,,,,,,church; wall,,Criterion_i; Criterion_ii,https://whc.unesco.org/en/list/93,True
124,Historic Town of Ouro Preto,Cultural,Latin America and the Caribbean,Brazil,,,"Founded at the end of the 17th century, Ouro Preto (Black Gold) was the focal point of the gold rush and Brazil’s golden age in the 18th century. With the exhaustion of the gold mines in the 19th century, the city’s influence declined but many churches, bridges and fountains remain as a testimony to its past prosperity and the exceptional talent of the Baroque sculptor Aleijadinho.",,(i)(iii),LOW,2,0,,,,,,bridge; church,,Criterion_i,https://whc.unesco.org/en/list/124,True
